Episode,Reward,Lines Cleared
2138,99,2
2139,11,0
2140,57,1
2141,11,0
2142,11,0
2143,13,0
2144,13,0
2145,119,2
2146,100,2
2147,55,1
2148,55,1
2149,14,0
2150,96,2
2151,97,2
2152,14,0
2153,56,1
2154,55,1
2155,53,1
2156,14,0
2157,11,0
2158,8,0
2159,59,1
2160,97,2
2161,58,1
2162,13,0
2163,141,3
2164,11,0
2165,142,3
2166,15,0
2167,54,1
2168,56,1
2169,55,1
2170,11,0
2171,13,0
2172,13,0
2173,58,1
2174,11,0
2175,14,0
2176,55,1
2177,15,0
2178,55,1
2179,100,2
2180,12,0
2181,15,0
2182,54,1
2183,58,1
2184,14,0
2185,13,0
2186,53,1
2187,12,0
2188,120,2
2189,14,0
2190,14,0
2191,97,2
2192,13,0
2193,14,0
2194,54,1
2195,54,1
2196,56,1
2197,55,1
2198,12,0
2199,16,0
2200,120,2
2201,98,2
2202,15,0
2203,11,0
2204,54,1
2205,14,0
2206,13,0
2207,15,0
2208,13,0
2209,56,1
2210,13,0
2211,13,0
2212,57,1
2213,13,0
2214,56,1
2215,14,0
2216,12,0
2217,56,1
2218,56,1
2219,14,0
2220,13,0
2221,57,1
2222,96,2
2223,7,0
2224,142,3
2225,12,0
2226,14,0
2227,14,0
2228,54,1
2229,13,0
2230,55,1
2231,99,2
2232,54,1
2233,14,0
2234,54,1
2235,14,0
2236,15,0
2237,18,0
2238,57,1
2239,97,2
2240,14,0
2241,14,0
2242,54,1
2243,160,3
2244,15,0
2245,54,1
2246,202,4
2247,11,0
2248,117,2
2249,17,0
2250,56,1
2251,13,0
2252,160,3
2253,57,1
2254,15,0
2255,55,1
2256,223,5
2257,96,2
2258,53,1
2259,14,0
2260,13,0
2261,120,2
2262,13,0
2263,140,3
2264,11,0
2265,57,1
2266,56,1
2267,56,1
2268,56,1
2269,12,0
2270,58,1
2271,12,0
2272,54,1
2273,57,1
2274,13,0
2275,14,0
2276,159,3
2277,10,0
2278,141,3
2279,99,2
2280,14,0
2281,13,0
2282,15,0
2283,12,0
2284,98,2
2285,11,0
2286,55,1
2287,96,2
2288,18,0
2289,14,0
2290,117,2
2291,97,2
2292,95,2
2293,55,1
2294,54,1
2295,16,0
2296,14,0
2297,142,3
2298,13,0
2299,14,0
2300,98,2
2301,13,0
2302,98,2
2303,56,1
2304,11,0
2305,54,1
2306,15,0
2307,15,0
2308,15,0
2309,96,2
2310,12,0
2311,97,2
2312,60,1
2313,70,1
2314,97,2
2315,14,0
2316,55,1
2317,12,0
2318,100,2
2319,98,2
2320,142,3
2321,54,1
2322,12,0
2323,54,1
2324,9,0
2325,57,1
2326,14,0
2327,56,1
2328,13,0
2329,98,2
2330,54,1
2331,140,3
2332,13,0
2333,55,1
2334,13,0
2335,16,0
2336,14,0
2337,55,1
2338,55,1
2339,14,0
2340,13,0
2341,55,1
2342,14,0
2343,13,0
2344,14,0
2345,100,2
2346,55,1
2347,11,0
2348,162,3
2349,12,0
2350,15,0
2351,13,0
2352,142,3
2353,14,0
2354,161,3
2355,96,2
2356,13,0
2357,14,0
2358,13,0
2359,15,0
2360,12,0
2361,55,1
2362,11,0
2363,14,0
2364,57,1
2365,14,0
2366,15,0
2367,14,0
2368,56,1
2369,14,0
2370,12,0
2371,11,0
2372,94,2
2373,12,0
2374,97,2
2375,14,0
2376,14,0
2377,162,3
2378,142,3
2379,16,0
2380,58,1
2381,13,0
2382,13,0
2383,57,1
2384,14,0
2385,14,0
2386,14,0
2387,55,1
2388,69,1
2389,15,0
2390,13,0
2391,55,1
2392,12,0
2393,100,2
2394,142,3
2395,15,0
2396,41,0
2397,98,2
2398,55,1
2399,14,0
2400,14,0
2401,13,0
2402,13,0
2403,12,0
2404,12,0
2405,14,0
2406,13,0
2407,14,0
2408,15,0
2409,54,1
2410,57,1
2411,95,2
2412,141,3
2413,14,0
2414,14,0
2415,14,0
2416,162,3
2417,14,0
2418,54,1
2419,162,3
2420,14,0
2421,15,0
2422,14,0
2423,58,1
2424,99,2
2425,11,0
2426,98,2
2427,15,0
2428,158,3
2429,14,0
2430,54,1
2431,15,0
2432,21,0
2433,57,1
2434,57,1
2435,15,0
2436,97,2
2437,12,0
2438,98,2
2439,57,1
2440,15,0
2441,13,0
2442,53,1
2443,16,0
2444,97,2
2445,100,2
2446,13,0
2447,15,0
2448,14,0
2449,12,0
2450,55,1
2451,13,0
2452,56,1
2453,14,0
2454,14,0
2455,14,0
2456,142,3
2457,14,0
2458,13,0
2459,203,4
2460,12,0
2461,56,1
2462,14,0
2463,16,0
2464,14,0
2465,12,0
2466,15,0
2467,100,2
2468,13,0
2469,11,0
2470,15,0
2471,15,0
2472,11,0
2473,100,2
2474,9,0
2475,14,0
2476,13,0
2477,61,1
2478,57,1
2479,14,0
2480,13,0
2481,57,1
2482,14,0
2483,56,1
2484,13,0
2485,15,0
2486,55,1
2487,116,2
2488,13,0
2489,57,1
2490,137,3
2491,97,2
2492,13,0
2493,13,0
2494,55,1
2495,15,0
2496,12,0
2497,96,2
2498,53,1
2499,14,0
2500,16,0
2501,57,1
2502,54,1
2503,20,0
2504,58,1
2505,15,0
2506,14,0
2507,55,1
2508,159,3
2509,15,0
2510,24,0
2511,19,0
2512,100,2
2513,100,2
2514,99,2
2515,58,1
2516,14,0
2517,56,1
2518,14,0
2519,182,4
2520,55,1
2521,14,0
2522,141,3
2523,96,2
2524,13,0
2525,14,0
2526,12,0
2527,57,1
2528,11,0
2529,13,0
2530,12,0
2531,226,5
2532,14,0
2533,15,0
2534,14,0
2535,98,2
2536,56,1
2537,11,0
2538,143,3
2539,16,0
2540,15,0
2541,15,0
2542,57,1
2543,13,0
2544,23,0
2545,11,0
2546,14,0
2547,140,3
2548,13,0
2549,56,1
2550,13,0
2551,16,0
2552,14,0
2553,14,0
2554,100,2
2555,14,0
2556,56,1
2557,15,0
2558,140,3
2559,12,0
2560,13,0
2561,15,0
2562,96,2
2563,98,2
2564,11,0
2565,54,1
2566,13,0
2567,12,0
2568,12,0
2569,57,1
2570,56,1
2571,23,0
2572,56,1
2573,182,4
2574,14,0
2575,13,0
2576,55,1
2577,14,0
2578,140,3
2579,57,1
2580,54,1
2581,15,0
2582,11,0
2583,15,0
2584,14,0
2585,14,0
2586,55,1
2587,56,1
2588,56,1
2589,159,3
2590,14,0
2591,55,1
2592,14,0
2593,57,1
2594,145,3
2595,12,0
2596,57,1
2597,56,1
2598,57,1
2599,58,1
2600,56,1
2601,16,0
2602,15,0
2603,13,0
2604,58,1
2605,56,1
2606,140,3
2607,139,3
2608,56,1
2609,13,0
2610,160,3
2611,54,1
2612,13,0
2613,53,1
2614,15,0
2615,55,1
2616,14,0
2617,182,4
2618,120,2
2619,57,1
2620,57,1
2621,57,1
2622,57,1
2623,14,0
2624,14,0
2625,55,1
2626,100,2
2627,55,1
2628,14,0
2629,98,2
2630,57,1
2631,56,1
2632,100,2
2633,12,0
2634,141,3
2635,56,1
2636,55,1
2637,142,3
2638,56,1
2639,119,2
2640,12,0
2641,58,1
2642,16,0
2643,99,2
2644,100,2
2645,55,1
2646,15,0
2647,14,0
2648,183,4
2649,204,4
2650,57,1
2651,13,0
2652,16,0
2653,13,0
2654,100,2
2655,56,1
2656,142,3
2657,99,2
2658,12,0
2659,14,0
2660,11,0
2661,15,0
2662,99,2
2663,57,1
2664,141,3
2665,56,1
2666,14,0
2667,56,1
2668,183,4
2669,14,0
2670,55,1
2671,56,1
2672,15,0
2673,14,0
2674,99,2
2675,15,0
2676,102,2
2677,184,4
2678,15,0
2679,96,2
2680,56,1
2681,15,0
2682,14,0
2683,15,0
2684,14,0
2685,14,0
2686,14,0
2687,14,0
2688,13,0
2689,56,1
2690,98,2
2691,56,1
2692,140,3
2693,15,0
2694,14,0
2695,141,3
2696,159,3
2697,15,0
2698,56,1
2699,15,0
2700,56,1
2701,57,1
2702,37,0
2703,98,2
2704,58,1
2705,161,3
2706,119,2
2707,159,3
2708,15,0
2709,16,0
2710,58,1
2711,14,0
2712,56,1
2713,13,0
2714,14,0
2715,101,2
2716,185,4
2717,140,3
2718,14,0
2719,16,0
2720,58,1
2721,55,1
2722,15,0
2723,55,1
2724,140,3
2725,161,3
2726,183,4
2727,183,4
2728,16,0
2729,57,1
2730,57,1
2731,15,0
2732,183,4
2733,14,0
2734,57,1
2735,14,0
2736,14,0
2737,228,5
2738,58,1
2739,15,0
2740,100,2
2741,14,0
2742,13,0
2743,57,1
2744,14,0
2745,14,0
2746,97,2
2747,183,4
2748,14,0
2749,56,1
2750,58,1
2751,142,3
2752,138,3
2753,140,3
2754,13,0
2755,58,1
2756,100,2
2757,187,4
2758,98,2
2759,11,0
2760,186,4
2761,59,1
2762,14,0
2763,141,3
2764,14,0
2765,289,6
2766,99,2
2767,13,0
2768,101,2
2769,15,0
2770,14,0
2771,14,0
2772,14,0
2773,270,6
2774,59,1
2775,105,2
2776,12,0
2777,182,4
2778,16,0
2779,13,0
2780,12,0
2781,15,0
2782,59,1
2783,15,0
2784,14,0
2785,13,0
2786,184,4
2787,57,1
2788,59,1
2789,205,4
2790,58,1
2791,100,2
2792,13,0
2793,459,10
2794,14,0
2795,16,0
2796,310,6
2797,15,0
2798,58,1
2799,143,3
2800,206,4
2801,163,3
2802,57,1
2803,140,3
2804,100,2
2805,16,0
2806,206,4
2807,142,3
2808,12,0
2809,13,0
2810,100,2
2811,14,0
2812,142,3
2813,139,3
2814,100,2
2815,15,0
2816,205,4
2817,59,1
2818,448,6
2819,13,0
2820,56,1
2821,100,2
2822,100,2
2823,13,0
2824,201,4
2825,71,1
2826,15,0
2827,101,2
2828,57,1
2829,313,7
2830,16,0
2831,14,0
2832,99,2
2833,394,8
2834,99,2
2835,55,1
2836,312,7
2837,500,10
2838,333,7
2839,15,0
2840,291,6
2841,15,0
2842,15,0
2843,143,3
2844,53,1
2845,100,2
2846,121,2
2847,100,2
2848,459,9
2849,439,9
2850,65,1
2851,57,1
2852,102,2
2853,58,1
2854,56,1
2855,332,7
2856,141,3
2857,57,1
2858,524,11
2859,75,1
2860,162,3
2861,57,1
2862,1501,10
2863,207,4
2864,312,7
2865,144,3
2866,59,1
2867,291,6
2868,101,2
2869,249,5
2870,98,2
2871,14,0
2872,143,3
2873,100,2
2874,99,2
2875,185,4
2876,16,0
2877,14,0
2878,56,1
2879,11,0
2880,289,6
2881,58,1
2882,155,2
2883,14,0
2884,248,5
2885,120,2
2886,59,1
2887,313,7
2888,16,0
2889,53,1
2890,100,2
2891,99,2
2892,186,4
2893,56,1
2894,228,5
2895,100,2
2896,14,0
2897,16,0
2898,163,3
2899,186,4
2900,15,0
2901,98,2
2902,227,4
2903,205,4
2904,291,6
2905,14,0
2906,184,4
2907,161,3
2908,271,6
2909,119,2
2910,143,3
2911,204,4
2912,71,1
2913,205,4
2914,183,4
2915,140,3
2916,99,2
2917,143,3
2918,142,3
2919,100,2
2920,227,5
2921,99,2
2922,143,3
2923,120,2
2924,248,5
2925,57,1
2926,100,2
2927,183,4
2928,57,1
2929,100,2
2930,248,5
2931,289,6
2932,58,1
2933,248,5
2934,16,0
2935,100,2
2936,143,3
2937,56,1
2938,597,9
2939,54,1
2940,99,2
2941,16,0
2942,16,0
2943,56,1
2944,56,1
2945,99,2
2946,205,4
2947,185,4
2948,17,0
2949,204,4
2950,101,2
2951,13,0
2952,270,6
2953,155,2
2954,97,2
2955,228,5
2956,56,1
2957,376,8
2958,14,0
2959,290,6
2960,57,1
2961,58,1
2962,99,2
2963,15,0
2964,513,7
2965,313,7
2966,58,1
2967,15,0
2968,142,3
2969,13,0
2970,141,3
2971,55,1
2972,56,1
2973,164,3
2974,13,0
2975,56,1
2976,12,0
2977,245,5
2978,56,1
2979,57,1
2980,143,3
2981,408,5
2982,500,10
2983,205,4
2984,15,0
2985,56,1
2986,56,1
2987,13,0
2988,16,0
2989,56,1
2990,309,6
2991,58,1
2992,163,3
2993,224,4
2994,271,6
2995,15,0
2996,143,3
2997,12,0
2998,183,4
2999,55,1
3000,184,4
3001,58,1
3002,202,4
3003,143,3
3004,268,6
3005,100,2
3006,100,2
3007,58,1
3008,143,3
3009,16,0
3010,55,1
3011,13,0
3012,206,4
3013,57,1
3014,227,5
3015,98,2
3016,142,3
3017,186,4
3018,159,3
3019,248,5
3020,15,0
3021,55,1
3022,248,5
3023,14,0
3024,95,2
3025,56,1
3026,227,5
3027,120,2
3028,139,3
3029,143,3
3030,98,2
3031,54,1
3032,309,6
3033,313,7
3034,271,6
3035,56,1
3036,162,3
3037,142,3
3038,16,0
3039,57,1
3040,184,4
3041,100,2
3042,270,6
3043,353,7
3044,185,4
3045,351,7
3046,15,0
3047,101,2
3048,143,3
3049,418,9
3050,270,6
3051,204,4
3052,248,5
3053,228,5
3054,97,2
3055,143,3
3056,13,0
3057,334,7
3058,224,4
3059,185,4
3060,56,1
3061,205,4
3062,1414,8
3063,14,0
3064,990,14
3065,247,5
3066,101,2
3067,71,1
3068,15,0
3069,142,3
3070,144,3
3071,143,3
3072,142,3
3073,266,5
3074,142,3
3075,290,6
3076,163,3
3077,101,2
3078,186,4
3079,682,11
3080,144,3
3081,353,7
3082,102,2
3083,100,2
3084,352,7
3085,58,1
3086,228,5
3087,16,0
3088,227,5
3089,14,0
3090,186,4
3091,143,3
3092,14,0
3093,16,0
3094,290,6
3095,101,2
3096,141,3
3097,55,1
3098,57,1
3099,101,2
3100,271,6
3101,101,2
3102,290,6
3103,141,3
3104,186,4
3105,142,3
3106,395,8
3107,249,5
3108,143,3
3109,187,4
3110,206,4
3111,14,0
3112,185,4
3113,185,4
3114,57,1
3115,101,2
3116,56,1
3117,437,9
3118,205,4
3119,398,9
3120,100,2
3121,15,0
3122,15,0
3123,185,4
3124,376,8
3125,289,6
3126,248,5
3127,162,3
3128,162,3
3129,15,0
3130,57,1
3131,58,1
3132,187,4
3133,248,5
3134,141,3
3135,185,4
3136,58,1
3137,395,8
3138,99,2
3139,185,4
3140,13,0
3141,247,5
3142,100,2
3143,144,3
3144,164,3
3145,354,8
3146,144,3
3147,185,4
3148,144,3
3149,143,3
3150,457,9
3151,408,5
3152,321,3
3153,289,6
3154,57,1
3155,59,1
3156,142,3
3157,247,5
3158,268,5
3159,186,4
3160,99,2
3161,143,3
3162,397,8
3163,311,7
3164,100,2
3165,14,0
3166,64,1
3167,353,7
3168,55,1
3169,15,0
3170,15,0
3171,99,2
3172,57,1
3173,144,3
3174,56,1
3175,246,5
3176,99,2
3177,204,4
3178,203,4
3179,459,9
3180,102,2
3181,100,2
3182,290,6
3183,185,4
3184,101,2
3185,121,2
3186,143,3
3187,186,4
3188,450,6
3189,101,2
3190,57,1
3191,141,3
3192,350,7
3193,59,1
3194,333,7
3195,460,10
3196,98,2
3197,99,2
3198,100,2
3199,143,3
3200,267,5
3201,13,0
3202,202,4
3203,102,2
3204,101,2
3205,228,5
3206,248,5
3207,291,6
3208,58,1
3209,99,2
3210,142,3
3211,140,3
3212,203,4
3213,438,9
3214,15,0
3215,142,3
3216,99,2
3217,13,0
3218,619,9
3219,142,3
3220,186,4
3221,204,4
3222,120,2
3223,16,0
3224,14,0
3225,376,8
3226,248,5
3227,14,0
3228,16,0
3229,436,9
3230,15,0
3231,16,0
3232,229,5
3233,58,1
3234,161,3
3235,12,0
3236,141,3
3237,267,5
3238,99,2
3239,355,8
3240,99,2
3241,228,5
3242,376,8
3243,331,7
3244,226,5
3245,375,8
3246,144,3
3247,249,5
3248,16,0
3249,185,4
3250,767,12
3251,450,6
3252,291,6
3253,58,1
3254,479,10
3255,407,5
3256,15,0
3257,268,5
3258,14,0
3259,144,3
3260,143,3
3261,247,5
3262,228,5
3263,205,4
3264,227,5
3265,247,5
3266,100,2
3267,227,5
3268,101,2
3269,206,4
3270,186,4
3271,187,4
3272,269,6
3273,226,5
3274,356,8
3275,291,6
3276,98,2
3277,226,5
3278,143,3
3279,807,13
3280,227,5
3281,99,2
3282,248,5
3283,142,3
3284,99,2
3285,408,5
3286,309,6
3287,437,9
3288,57,1
3289,16,0
3290,352,7
3291,228,5
3292,58,1
3293,437,9
3294,186,4
3295,13,0
3296,143,3
3297,100,2
3298,228,5
3299,143,3
3300,502,10
3301,143,3
3302,143,3
3303,268,5
3304,143,3
3305,99,2
3306,101,2
3307,227,5
3308,289,6
3309,504,11
3310,142,3
3311,140,3
3312,248,5
3313,598,9
3314,57,1
3315,144,3
3316,144,3
3317,291,6
3318,57,1
3319,142,3
3320,229,5
3321,142,3
3322,205,4
3323,249,5
3324,120,2
3325,99,2
3326,228,5
3327,59,1
3328,312,7
3329,289,6
3330,186,4
3331,205,4
3332,163,3
3333,746,12
3334,57,1
3335,396,8
3336,56,1
3337,248,5
3338,205,4
3339,248,5
3340,57,1
3341,310,6
3342,206,4
3343,355,8
3344,57,1
3345,355,8
3346,186,4
3347,185,4
3348,100,2
3349,57,1
3350,206,4
3351,356,8
3352,101,2
3353,57,1
3354,205,4
3355,143,3
3356,100,2
3357,143,3
3358,101,2
3359,58,1
3360,248,5
3361,140,3
3362,101,2
3363,333,7
3364,185,4
3365,311,7
3366,460,10
3367,374,8
3368,229,5
3369,59,1
3370,365,4
3371,99,2
3372,57,1
3373,56,1
3374,493,7
3375,205,4
3376,143,3
3377,330,7
3378,204,4
3379,55,1
3380,229,5
3381,417,9
3382,407,5
3383,100,2
3384,204,4
3385,16,0
3386,1039,17
3387,101,2
3388,271,6
3389,163,3
3390,101,2
3391,290,6
3392,564,11
3393,13,0
3394,290,6
3395,164,3
3396,57,1
3397,204,4
3398,57,1
3399,228,5
3400,164,3
3401,139,3
3402,143,3
3403,101,2
3404,142,3
3405,355,8
3406,579,9
3407,14,0
3408,227,5
3409,99,2
3410,355,8
3411,184,4
3412,248,5
3413,354,8
3414,481,10
3415,58,1
3416,142,3
3417,546,12
3418,248,5
3419,18,0
3420,228,5
3421,576,8
3422,205,4
3423,481,10
3424,100,2
3425,142,3
3426,120,2
3427,184,4
3428,375,8
3429,439,9
3430,141,3
3431,228,5
3432,162,3
3433,144,3
3434,144,3
3435,248,5
3436,98,2
3437,101,2
3438,450,6
3439,144,3
3440,120,2
3441,354,8
3442,185,4
3443,311,6
3444,248,5
3445,566,12
3446,313,7
3447,396,8
3448,57,1
3449,227,5
3450,102,2
3451,142,3
3452,144,3
3453,228,5
3454,57,1
3455,59,1
3456,311,7
3457,271,6
3458,268,6
3459,309,6
3460,121,2
3461,183,4
3462,456,9
3463,249,5
3464,163,3
3465,163,3
3466,514,7
3467,374,8
3468,247,5
3469,312,7
3470,142,3
3471,268,5
3472,418,9
3473,57,1
3474,15,0
3475,205,4
3476,144,3
3477,797,17
3478,374,8
3479,523,11
3480,142,3
3481,98,2
3482,141,3
3483,504,11
3484,58,1
3485,57,1
3486,161,3
3487,932,15
3488,268,5
3489,57,1
3490,143,3
3491,313,7
3492,100,2
3493,183,4
3494,418,9
3495,141,3
3496,143,3
3497,310,6
3498,100,2
3499,11,0
3500,204,4
3501,228,5
3502,309,6
3503,205,4
3504,290,6
3505,143,3
3506,162,3
3507,207,4
3508,102,2
3509,332,7
3510,142,3
3511,335,7
3512,58,1
3513,248,5
3514,226,5
3515,101,2
3516,162,3
3517,373,8
3518,12,0
3519,352,7
3520,248,5
3521,332,7
3522,355,8
3523,840,18
3524,331,7
3525,100,2
3526,249,5
3527,290,6
3528,290,6
3529,185,4
3530,100,2
3531,648,13
3532,203,4
3533,101,2
3534,1498,10
3535,143,3
3536,163,3
3537,839,17
3538,292,6
3539,142,3
3540,101,2
3541,101,2
3542,144,3
3543,185,4
3544,353,7
3545,439,10
3546,185,4
3547,143,3
3548,184,4
3549,353,7
3550,247,5
3551,935,16
3552,15,0
3553,627,13
3554,56,1
3555,394,8
3556,143,3
3557,98,2
3558,144,3
3559,205,4
3560,712,15
3561,99,2
3562,141,3
3563,15,0
3564,100,2
3565,290,6
3566,480,10
3567,99,2
3568,248,5
3569,52,1
3570,291,6
3571,57,1
3572,142,3
3573,332,7
3574,270,6
3575,120,2
3576,162,3
3577,247,5
3578,99,2
3579,246,5
3580,99,2
3581,58,1
3582,144,3
3583,418,9
3584,98,2
3585,290,6
3586,271,6
3587,12,0
3588,186,4
3589,457,9
3590,187,4
3591,334,7
3592,585,12
3593,230,5
3594,374,8
3595,291,6
3596,142,3
3597,58,1
3598,16,0
3599,16,0
3600,56,1
3601,206,4
3602,58,1
3603,142,3
3604,291,6
3605,312,7
3606,249,5
3607,161,3
3608,187,4
3609,291,6
3610,100,2
3611,288,6
3612,479,10
3613,100,2
3614,755,16
3615,334,7
3616,226,5
3617,100,2
3618,100,2
3619,756,16
3620,565,12
3621,471,6
3622,143,3
3623,181,1
3624,735,16
3625,437,9
3626,415,8
3627,204,4
3628,332,7
3629,141,3
3630,501,10
3631,577,9
3632,100,2
3633,248,5
3634,271,6
3635,437,9
3636,163,3
3637,603,12
3638,1466,28
3639,1606,12
3640,162,3
3641,185,4
3642,58,1
3643,142,3
3644,332,7
3645,186,4
3646,1251,22
3647,269,5
3648,291,6
3649,12,0
3650,365,4
3651,115,2
3652,97,2
3653,333,7
3654,787,13
3655,734,15
3656,535,8
3657,58,1
3658,811,14
3659,142,3
3660,586,12
3661,143,3
3662,185,4
3663,248,5
3664,248,5
3665,142,3
3666,524,11
3667,120,2
3668,100,2
3669,522,11
3670,270,6
3671,820,18
3672,228,5
3673,658,10
3674,1477,25
3675,247,5
3676,351,7
3677,100,2
3678,532,7
3679,522,11
3680,926,20
3681,142,3
3682,249,5
3683,500,10
3684,415,8
3685,271,6
3686,459,10
3687,185,4
3688,143,3
3689,163,3
3690,289,6
3691,1318,25
3692,247,5
3693,415,8
3694,143,3
3695,893,15
3696,15,0
3697,100,2
3698,459,9
3699,1645,28
3700,121,2
3701,671,14
3702,460,9
3703,205,4
3704,59,1
3705,101,2
3706,608,13
3707,394,8
3708,375,8
3709,418,9
3710,99,2
3711,229,5
3712,752,15
3713,524,12
3714,309,6
3715,163,3
3716,1164,20
3717,269,6
3718,943,19
3719,776,16
3720,354,7
3721,100,2
3722,205,4
3723,162,3
3724,227,5
3725,102,2
3726,227,5
3727,205,4
3728,396,8
3729,478,9
3730,142,3
3731,1093,23
3732,480,10
3733,703,11
3734,100,2
3735,269,5
3736,100,2
3737,438,9
3738,1753,15
3739,649,14
3740,850,14
3741,334,7
3742,311,6
3743,13,0
3744,669,13
3745,1123,19
3746,290,6
3747,271,6
3748,268,5
3749,734,15
3750,1126,20
3751,502,11
3752,1040,18
3753,228,5
3754,143,3
3755,247,5
3756,142,3
3757,291,6
3758,417,9
3759,163,3
3760,639,10
3761,1032,15
3762,733,15
3763,647,13
3764,1033,15
3765,58,1
3766,396,8
3767,352,7
3768,499,10
3769,142,3
3770,162,3
3771,545,12
3772,493,7
3773,460,10
3774,290,6
3775,798,17
3776,58,1
3777,881,18
3778,461,10
3779,607,13
3780,100,2
3781,720,5
3782,947,20
3783,1782,27
3784,58,1
3785,1222,26
3786,755,16
3787,12,0
3788,58,1
3789,143,3
3790,311,6
3791,989,21
3792,562,11
3793,897,16
3794,608,13
3795,461,10
3796,629,13
3797,119,2
3798,522,11
3799,354,7
3800,710,14
3801,57,1
3802,830,14
3803,501,11
3804,564,11
3805,203,4
3806,143,3
3807,227,5
3808,1102,19
3809,481,10
3810,706,12
3811,143,3
3812,203,4
3813,438,9
3814,731,15
3815,1318,25
3816,460,10
3817,186,4
3818,248,5
3819,267,5
3820,58,1
3821,228,5
3822,100,2
3823,401,8
3824,143,3
3825,394,8
3826,501,10
3827,354,7
3828,609,13
3829,98,2
3830,499,10
3831,1208,21
3832,641,10
3833,247,5
3834,228,5
3835,1480,10
3836,143,3
3837,731,15
3838,1011,22
3839,502,11
3840,458,9
3841,333,7
3842,543,11
3843,2092,31
3844,713,15
3845,353,7
3846,143,3
3847,461,10
3848,101,2
3849,102,2
3850,55,1
3851,1285,20
3852,1910,30
3853,578,9
3854,480,10
3855,97,2
3856,333,7
3857,795,16
3858,227,5
3859,248,5
3860,54,1
3861,249,5
3862,120,2
3863,500,10
3864,924,12
3865,683,11
3866,377,8
3867,914,16
3868,249,5
3869,606,13
3870,647,13
3871,101,2
3872,1378,25
3873,641,10
3874,1074,23
3875,470,6
3876,184,4
3877,769,13
3878,354,7
3879,513,7
3880,766,13
3881,376,8
3882,205,4
3883,144,3
3884,1691,14
3885,57,1
3886,524,11
3887,913,15
3888,248,5
3889,291,6
3890,16,0
3891,57,1
3892,313,7
3893,641,10
3894,566,12
3895,669,14
3896,1210,22
3897,186,4
3898,586,12
3899,249,5
3900,58,1
3901,186,4
3902,58,1
3903,101,2
3904,745,12
3905,816,16
3906,607,13
3907,353,7
3908,291,6
3909,375,8
3910,271,6
3911,206,4
3912,247,5
3913,1230,22
3914,438,9
3915,205,4
3916,1070,22
3917,141,3
3918,608,13
3919,419,9
3920,663,11
3921,589,13
3922,101,2
3923,205,4
3924,437,9
3925,765,12
3926,143,3
3927,820,10
3928,142,3
3929,290,6
3930,353,7
3931,818,17
3932,647,13
3933,1106,20
3934,141,3
3935,142,3
3936,1921,19
3937,250,5
3938,501,10
3939,1606,12
3940,248,5
3941,14,0
3942,1095,24
3943,289,6
3944,477,9
3945,1414,23
3946,958,17
3947,500,10
3948,164,3
3949,152,1
3950,66,1
3951,289,6
3952,2084,19
3953,187,4
3954,185,4
3955,290,6
3956,101,2
3957,756,16
3958,323,3
3959,162,3
3960,186,4
3961,598,9
3962,161,3
3963,206,4
3964,271,6
3965,57,1
3966,661,10
3967,523,5
3968,162,3
3969,353,7
3970,585,12
3971,1319,25
3972,542,11
3973,227,5
3974,290,6
3975,396,8
3976,334,7
3977,397,9
3978,524,11
3979,664,11
3980,55,1
3981,418,9
3982,556,8
3983,291,6
3984,291,6
3985,691,14
3986,57,1
3987,333,7
3988,860,18
3989,353,7
3990,690,14
3991,1755,16
3992,59,1
3993,1259,26
3994,143,3
3995,577,9
3996,355,8
3997,206,4
3998,100,2
3999,143,3
4000,661,10
4001,206,4
4002,565,12
4003,270,6
4004,564,12
4005,163,3
4006,334,7
4007,376,8
4008,13,0
4009,248,5
4010,186,4
4011,142,3
4012,352,7
4013,1106,20
4014,1097,16
4015,141,3
4016,830,14
4017,395,8
4018,604,12
4019,332,7
4020,798,17
4021,858,17
4022,747,13
4023,101,2
4024,787,13
4025,263,5
4026,414,8
4027,641,10
4028,695,16
4029,162,3
4030,733,15
4031,542,11
4032,144,3
4033,626,12
4034,100,2
4035,1085,20
4036,100,2
4037,684,11
4038,733,15
4039,271,6
4040,674,15
4041,481,10
4042,1671,14
4043,1306,28
4044,141,3
4045,207,4
4046,493,7
4047,566,12
4048,269,6
4049,186,4
4050,504,11
4051,204,4
4052,492,7
4053,684,11
4054,58,1
4055,1518,33
4056,290,6
4057,143,3
4058,142,3
4059,458,9
4060,543,11
4061,418,9
4062,1877,33
4063,99,2
4064,597,9
4065,668,13
4066,1061,19
4067,163,3
4068,452,6
4069,101,2
4070,121,2
4071,14,0
4072,353,7
4073,248,5
4074,14,0
4075,101,2
4076,841,18
4077,1006,21
4078,849,14
4079,333,7
4080,162,3
4081,99,2
4082,101,2
4083,395,8
4084,961,18
4085,597,9
4086,2885,36
4087,308,6
4088,271,6
4089,310,6
4090,228,5
4091,206,4
4092,57,1
4093,330,7
4094,1776,16
4095,333,7
4096,226,4
4097,249,5
4098,377,8
4099,270,6
4100,566,12
4101,578,9
4102,460,10
4103,120,2
4104,375,8
4105,419,9
4106,850,14
4107,586,12
4108,12,0
4109,227,5
4110,629,13
4111,2239,26
4112,501,10
4113,461,10
4114,229,5
4115,354,7
4116,818,17
4117,98,2
4118,566,12
4119,1149,21
4120,504,11
4121,249,5
4122,290,6
4123,376,8
4124,692,15
4125,1508,29
4126,776,16
